图片名称,食物名称,置信度,识别耗时(秒),热量(kcal),蛋白质(g),脂肪(g),碳水化合物(g)
img-6-75639t1.jpg,韩式石锅拌饭,100.0%,0.01,650,20,25,80
img-6-75639t2.jpg,韩式石锅拌饭,98.5%,0.01,650,20,25,80
img-60-198891t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-198891t2.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-198975t1.jpg,饺子,87.2%,0.01,280,12,10,35
img-60-198975t2.jpg,饺子,91.3%,0.01,280,12,10,35
img-60-199043t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-199043t2.jpg,饺子,96.2%,0.01,280,12,10,35
img-60-199076t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-199076t2.jpg,饺子,43.9%,0.01,280,12,10,35
img-60-199161t1.jpg,饺子,70.9%,0.01,280,12,10,35
img-60-199161t2.jpg,饺子,99.9%,0.01,280,12,10,35
img-60-199299t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-199299t2.jpg,饺子,98.5%,0.01,280,12,10,35
img-60-199366t1.jpg,饺子,59.3%,0.01,280,12,10,35
img-60-199366t2.jpg,饺子,43.5%,0.01,280,12,10,35
img-60-199379t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-199379t2.jpg,饺子,99.9%,0.01,280,12,10,35
img-60-199551t1.jpg,饺子,99.5%,0.01,280,12,10,35
img-60-199551t2.jpg,炸薯条,70.2%,0.01,320,4,15,40
img-60-51684t1.jpg,饺子,99.9%,0.01,280,12,10,35
img-60-51684t2.jpg,饺子,38.0%,0.01,280,12,10,35
img-60-52510t1.jpg,炒莲藕,81.8%,0.01,120,3,5,18
img-60-52510t2.jpg,炒莲藕,61.2%,0.01,120,3,5,18
img-60-52966t1.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-52966t2.jpg,饺子,100.0%,0.01,280,12,10,35
img-60-53350t1.jpg,饺子,93.7%,0.01,280,12,10,35
img-60-53350t2.jpg,饺子,91.7%,0.01,280,12,10,35
img-60-54651t1.jpg,饺子,61.3%,0.01,280,12,10,35
img-60-54651t2.jpg,土豆沙拉,40.8%,0.01,150,4,8,15
img-60-54661t1.jpg,饺子,99.9%,0.01,280,12,10,35
img-60-54661t2.jpg,饺子,99.8%,0.01,280,12,10,35
img-60-54786t1.jpg,饺子,99.9%,0.01,280,12,10,35
img-60-54786t2.jpg,饺子,99.9%,0.01,280,12,10,35
img-61-103343t1.jpg,红豆羹,99.6%,0.01,120,4,1,25
img-61-103343t2.jpg,红豆羹,99.3%,0.01,120,4,1,25
img-61-103449t1.jpg,红豆羹,95.4%,0.01,120,4,1,25
img-61-103449t2.jpg,红豆羹,99.6%,0.01,120,4,1,25
img-61-103483t1.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-61-103483t2.jpg,红豆羹,99.9%,0.01,120,4,1,25
img-61-103579t1.jpg,红豆羹,96.2%,0.01,120,4,1,25
img-61-103579t2.jpg,红豆羹,97.4%,0.01,120,4,1,25
img-61-106380t1.jpg,红豆羹,99.5%,0.01,120,4,1,25
img-61-106380t2.jpg,红豆羹,91.2%,0.01,120,4,1,25
img-61-106384t1.jpg,红豆羹,99.7%,0.01,120,4,1,25
img-61-106384t2.jpg,红豆羹,99.8%,0.01,120,4,1,25
img-61-199054t1.jpg,红豆羹,97.6%,0.01,120,4,1,25
img-61-199054t2.jpg,红豆羹,98.7%,0.01,120,4,1,25
img-61-199419t1.jpg,红豆羹,99.0%,0.01,120,4,1,25
img-61-199419t2.jpg,红豆羹,99.1%,0.01,120,4,1,25
img-61-199481t1.jpg,红豆羹,97.8%,0.01,120,4,1,25
img-61-199481t2.jpg,红豆羹,98.8%,0.01,120,4,1,25
img-61-199501t1.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-61-199501t2.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-61-199540t1.jpg,红豆羹,98.8%,0.01,120,4,1,25
img-61-199540t2.jpg,红豆羹,98.6%,0.01,120,4,1,25
img-61-199552t1.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-61-199552t2.jpg,红豆羹,69.8%,0.01,120,4,1,25
img-61-30218t1.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-61-30218t2.jpg,红豆羹,100.0%,0.01,120,4,1,25
img-62-106156t1.jpg,芝士蛋糕,68.8%,0.01,320,6,22,25
img-62-106156t2.jpg,玛芬蛋糕,82.7%,0.01,350,5,18,42
img-62-106212t1.jpg,玛芬蛋糕,77.0%,0.01,350,5,18,42
img-62-106212t2.jpg,玛芬蛋糕,97.3%,0.01,350,5,18,42
img-62-106567t1.jpg,玛芬蛋糕,93.0%,0.01,350,5,18,42
img-62-106567t2.jpg,玛芬蛋糕,95.8%,0.01,350,5,18,42
img-62-106798t1.jpg,玛芬蛋糕,100.0%,0.01,350,5,18,42
img-62-106798t2.jpg,玛芬蛋糕,99.9%,0.01,350,5,18,42
img-62-106813t1.jpg,玛芬蛋糕,99.3%,0.01,350,5,18,42
img-62-106813t2.jpg,玛芬蛋糕,98.5%,0.01,350,5,18,42
img-62-110415t1.jpg,玛芬蛋糕,35.0%,0.01,350,5,18,42
img-62-110415t2.jpg,甜甜圈,54.7%,0.01,300,4,18,35
img-62-112222t1.jpg,玛芬蛋糕,77.7%,0.01,350,5,18,42
img-62-112222t2.jpg,玛芬蛋糕,77.9%,0.01,350,5,18,42
img-62-112618t1.jpg,玛芬蛋糕,80.7%,0.01,350,5,18,42
img-62-112618t2.jpg,玛芬蛋糕,37.9%,0.01,350,5,18,42
img-62-149859t1.jpg,玛芬蛋糕,99.1%,0.01,350,5,18,42
img-62-149859t2.jpg,玛芬蛋糕,99.6%,0.01,350,5,18,42
img-62-41818t1.jpg,玛芬蛋糕,61.3%,0.01,350,5,18,42
img-62-41818t2.jpg,玛芬蛋糕,61.3%,0.01,350,5,18,42
img-62-42244t1.jpg,玛芬蛋糕,52.5%,0.01,350,5,18,42
img-62-42244t2.jpg,炒鸡蛋,46.5%,0.01,150,12,11,2
img-62-42404t1.jpg,西班牙海鲜饭,74.3%,0.01,500,30,20,50
img-62-42404t2.jpg,墨西哥玉米片,71.9%,0.01,150,3,8,18
img-63-107126t1.jpg,爆米花,99.9%,0.01,110,2,4,18
img-63-107126t2.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-118306t1.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-118306t2.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-120793t1.jpg,爆米花,93.8%,0.01,110,2,4,18
img-63-120793t2.jpg,爆米花,98.5%,0.01,110,2,4,18
img-63-121340t1.jpg,炒方便面,74.5%,0.01,420,10,18,50
img-63-121340t2.jpg,爆米花,68.5%,0.01,110,2,4,18
img-63-150563t1.jpg,爆米花,99.7%,0.01,110,2,4,18
img-63-150563t2.jpg,爆米花,97.3%,0.01,110,2,4,18
img-63-150808t1.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-150808t2.jpg,爆米花,99.4%,0.01,110,2,4,18
img-63-151494t1.jpg,爆米花,99.8%,0.01,110,2,4,18
img-63-151494t2.jpg,爆米花,98.8%,0.01,110,2,4,18
img-63-151511t1.jpg,炒鸡蛋,79.1%,0.01,150,12,11,2
img-63-151511t2.jpg,爆米花,39.7%,0.01,110,2,4,18
img-63-36939t1.jpg,爆米花,57.2%,0.01,110,2,4,18
img-63-36939t2.jpg,爆米花,96.9%,0.01,110,2,4,18
img-63-46801t1.jpg,爆米花,99.8%,0.01,110,2,4,18
img-63-46801t2.jpg,爆米花,81.6%,0.01,110,2,4,18
img-63-47619t1.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-47619t2.jpg,爆米花,100.0%,0.01,110,2,4,18
img-63-48252t1.jpg,手擀面,56.2%,0.01,300,10,5,55
img-63-48252t2.jpg,手擀面,86.1%,0.01,300,10,5,55
img-64-11510t1.jpg,热狗面包,98.9%,0.01,280,10,12,32
img-64-11510t2.jpg,热狗面包,99.9%,0.01,280,10,12,32
img-64-13546t1.jpg,炸春卷,69.6%,0.01,200,6,12,18
img-64-13546t2.jpg,可丽饼,41.7%,0.01,300,7,12,40
img-64-13598t1.jpg,热狗面包,65.1%,0.01,280,10,12,32
img-64-13598t2.jpg,热狗面包,99.7%,0.01,280,10,12,32
img-64-14011t1.jpg,热狗面包,31.5%,0.01,280,10,12,32
img-64-14011t2.jpg,热狗面包,93.4%,0.01,280,10,12,32
img-64-14537t1.jpg,热狗面包,74.1%,0.01,280,10,12,32
img-64-14537t2.jpg,热狗面包,63.7%,0.01,280,10,12,32
img-64-1498t1.jpg,热狗面包,54.4%,0.01,280,10,12,32
img-64-1498t2.jpg,炸鸡块,62.9%,0.01,300,20,18,15
img-64-1510t1.jpg,热狗面包,99.9%,0.01,280,10,12,32
img-64-1510t2.jpg,热狗面包,96.1%,0.01,280,10,12,32
img-64-1531t1.jpg,热狗面包,99.8%,0.01,280,10,12,32
img-64-1531t2.jpg,热狗面包,71.0%,0.01,280,10,12,32
img-64-15349t1.jpg,海鲜饭,34.9%,0.01,550,30,18,65
img-64-15349t2.jpg,热狗面包,94.1%,0.01,280,10,12,32
img-64-1540t1.jpg,披萨,57.4%,0.01,300,15,12,35
img-64-1540t2.jpg,吐司披萨,96.9%,0.01,280,12,10,35
img-64-1543t1.jpg,热狗面包,100.0%,0.01,280,10,12,32
img-64-1543t2.jpg,热狗面包,100.0%,0.01,280,10,12,32
img-64-1567t1.jpg,日式烧鸟,31.6%,0.01,180,20,10,5
img-64-1567t2.jpg,寿司,47.0%,0.01,200,8,3,35
img-64-1572t1.jpg,西式风味盖饭,91.8%,0.01,500,25,20,55
img-64-1572t2.jpg,煎三文鱼,77.1%,0.01,280,30,16,2
img-64-1580t1.jpg,热狗面包,100.0%,0.01,280,10,12,32
img-64-1580t2.jpg,热狗面包,63.4%,0.01,280,10,12,32
img-64-9307t1.jpg,热狗面包,99.8%,0.01,280,10,12,32
img-64-9307t2.jpg,热狗面包,100.0%,0.01,280,10,12,32
img-64-9310t1.jpg,热狗面包,95.4%,0.01,280,10,12,32
img-64-9310t2.jpg,热狗面包,100.0%,0.01,280,10,12,32
img-64-9324t1.jpg,热狗面包,99.9%,0.01,280,10,12,32
img-64-9324t2.jpg,热狗面包,51.6%,0.01,280,10,12,32
img-65-108127t1.jpg,泡芙,53.0%,0.01,250,4,16,22
img-65-108127t2.jpg,泡芙,99.2%,0.01,250,4,16,22
img-65-109426t1.jpg,烤香肠,54.6%,0.01,280,15,22,5
img-65-109426t2.jpg,泡芙,87.6%,0.01,250,4,16,22
img-65-110999t1.jpg,泡芙,99.4%,0.01,250,4,16,22
img-65-110999t2.jpg,泡芙,99.3%,0.01,250,4,16,22
img-65-151788t1.jpg,泡芙,98.9%,0.01,250,4,16,22
img-65-151788t2.jpg,泡芙,100.0%,0.01,250,4,16,22
img-65-151864t1.jpg,泡芙,91.7%,0.01,250,4,16,22
img-65-151864t2.jpg,泡芙,49.1%,0.01,250,4,16,22
img-65-44190t1.jpg,泡芙,44.5%,0.01,250,4,16,22
img-65-44190t2.jpg,泡芙,99.3%,0.01,250,4,16,22
img-65-44196t1.jpg,泡芙,50.0%,0.01,250,4,16,22
img-65-44196t2.jpg,泡芙,99.2%,0.01,250,4,16,22
img-65-61024t1.jpg,泡芙,57.0%,0.01,250,4,16,22
img-65-61024t2.jpg,草莓蛋糕,64.5%,0.01,280,4,15,32
img-65-61426t1.jpg,泡芙,100.0%,0.01,250,4,16,22
img-65-61426t2.jpg,泡芙,98.5%,0.01,250,4,16,22
img-65-61963t1.jpg,泡芙,89.1%,0.01,250,4,16,22
img-65-61963t2.jpg,泡芙,99.6%,0.01,250,4,16,22
img-66-107232t1.jpg,甜甜圈,59.1%,0.01,300,4,18,35
img-66-107232t2.jpg,可丽饼,21.1%,0.01,300,7,12,40
img-66-107722t1.jpg,甜甜圈,99.6%,0.01,300,4,18,35
img-66-107722t2.jpg,甜甜圈,99.7%,0.01,300,4,18,35
img-66-108203t1.jpg,甜甜圈,96.4%,0.01,300,4,18,35
img-66-108203t2.jpg,甜甜圈,96.1%,0.01,300,4,18,35
img-66-152348t1.jpg,甜甜圈,93.5%,0.01,300,4,18,35
img-66-152348t2.jpg,甜甜圈,97.5%,0.01,300,4,18,35
img-66-152559t1.jpg,甜甜圈,96.8%,0.01,300,4,18,35
img-66-152559t2.jpg,甜甜圈,100.0%,0.01,300,4,18,35
img-66-152612t1.jpg,油炸虾,89.4%,0.01,220,15,12,15
img-66-152612t2.jpg,山药蒸排骨,58.6%,0.01,250,20,15,12
img-66-152885t1.jpg,甜甜圈,70.0%,0.01,300,4,18,35
img-66-152885t2.jpg,甜甜圈,97.8%,0.01,300,4,18,35
img-66-49732t1.jpg,甜甜圈,97.2%,0.01,300,4,18,35
img-66-49732t2.jpg,甜甜圈,99.5%,0.01,300,4,18,35
img-66-50026t1.jpg,甜甜圈,99.9%,0.01,300,4,18,35
img-66-50026t2.jpg,甜甜圈,100.0%,0.01,300,4,18,35
img-66-50688t1.jpg,炸豆皮寿司,57.0%,0.01,220,5,9,30
img-66-50688t2.jpg,炸豆皮寿司,42.8%,0.01,220,5,9,30
img-66-51059t1.jpg,甜甜圈,82.4%,0.01,300,4,18,35
img-66-51059t2.jpg,甜甜圈,95.8%,0.01,300,4,18,35
img-67-104441t1.jpg,肉馅卷饼,29.6%,0.01,280,15,15,25
img-67-104441t2.jpg,肉馅卷饼,57.8%,0.01,280,15,15,25
img-67-104645t1.jpg,派,99.2%,0.01,320,5,20,30
img-67-104645t2.jpg,派,99.2%,0.01,320,5,20,30
img-67-105196t1.jpg,派,99.7%,0.01,320,5,20,30
img-67-105196t2.jpg,派,79.9%,0.01,320,5,20,30
img-67-108237t1.jpg,派,93.9%,0.01,320,5,20,30
img-67-108237t2.jpg,中式煎蛋,35.8%,0.01,150,12,11,2
img-67-153364t1.jpg,派,99.7%,0.01,320,5,20,30
img-67-153364t2.jpg,派,99.7%,0.01,320,5,20,30
img-67-153774t1.jpg,炒饭,89.8%,0.01,400,12,15,55
img-67-153774t2.jpg,肉馅卷饼,94.7%,0.01,280,15,15,25
img-67-153849t1.jpg,派,99.9%,0.01,320,5,20,30
img-67-153849t2.jpg,派,97.1%,0.01,320,5,20,30
img-67-32582t1.jpg,派,99.4%,0.01,320,5,20,30
img-67-32582t2.jpg,炸鸡块,29.6%,0.01,300,20,18,15
img-67-33521t1.jpg,派,81.2%,0.01,320,5,20,30
img-67-33521t2.jpg,派,99.4%,0.01,320,5,20,30
img-67-34295t1.jpg,炒饼丝,68.9%,0.01,350,10,15,40
img-67-34295t2.jpg,派,95.3%,0.01,320,5,20,30
img-68-112002t1.jpg,冰淇淋杯,98.4%,0.01,200,4,10,25
img-68-112002t2.jpg,冰淇淋杯,96.5%,0.01,200,4,10,25
img-68-44285t1.jpg,冰淇淋杯,99.8%,0.01,200,4,10,25
img-68-44285t2.jpg,冰淇淋杯,99.8%,0.01,200,4,10,25
img-68-44298t1.jpg,芝士蛋糕,49.0%,0.01,320,6,22,25
img-68-44298t2.jpg,芝士蛋糕,78.1%,0.01,320,6,22,25
img-68-48270t1.jpg,冰淇淋杯,88.0%,0.01,200,4,10,25
img-68-48270t2.jpg,冰淇淋杯,99.6%,0.01,200,4,10,25
img-68-50016t1.jpg,冰淇淋杯,99.9%,0.01,200,4,10,25
img-68-50016t2.jpg,冰淇淋杯,100.0%,0.01,200,4,10,25
img-68-51992t1.jpg,冰淇淋杯,99.5%,0.01,200,4,10,25
img-68-51992t2.jpg,冰淇淋杯,92.3%,0.01,200,4,10,25
img-68-52020t1.jpg,冰淇淋杯,100.0%,0.01,200,4,10,25
img-68-52020t2.jpg,冰淇淋杯,98.4%,0.01,200,4,10,25
img-68-52559t1.jpg,冰淇淋杯,99.9%,0.01,200,4,10,25
img-68-52559t2.jpg,冰淇淋杯,100.0%,0.01,200,4,10,25
img-69-134462t1.jpg,炖豆腐,95.9%,0.01,150,12,8,10
img-69-134462t2.jpg,炖豆腐,97.1%,0.01,150,12,8,10
img-69-134475t1.jpg,锅包肉,99.9%,0.01,380,25,20,25
img-69-134475t2.jpg,锅包肉,99.9%,0.01,380,25,20,25
img-69-170554t1.jpg,炒方便面,70.4%,0.01,420,10,18,50
img-69-170554t2.jpg,锅包肉,99.7%,0.01,380,25,20,25
img-69-170589t1.jpg,锅包肉,62.6%,0.01,380,25,20,25
img-69-170589t2.jpg,锅包肉,99.7%,0.01,380,25,20,25
img-69-200606t1.jpg,红烧虾仁,66.1%,0.01,200,25,10,8
img-69-200606t2.jpg,红烧虾仁,99.1%,0.01,200,25,10,8
img-69-200698t1.jpg,锅包肉,97.9%,0.01,380,25,20,25
img-69-200698t2.jpg,吉事果,46.2%,0.01,180,3,8,25
img-69-43924t1.jpg,炸虾,30.4%,0.01,220,15,12,15
img-69-43924t2.jpg,锅包肉,87.6%,0.01,380,25,20,25
img-69-43982t1.jpg,炒鸡蛋,85.3%,0.01,150,12,11,2
img-69-43982t2.jpg,锅包肉,95.7%,0.01,380,25,20,25
img-69-46988t1.jpg,锅包肉,84.7%,0.01,380,25,20,25
img-69-46988t2.jpg,锅包肉,99.4%,0.01,380,25,20,25
img-69-47078t1.jpg,锅包肉,99.9%,0.01,380,25,20,25
img-69-47078t2.jpg,锅包肉,88.3%,0.01,380,25,20,25
img-69-47100t1.jpg,锅包肉,96.4%,0.01,380,25,20,25
img-69-47100t2.jpg,锅包肉,99.1%,0.01,380,25,20,25
img-69-47223t1.jpg,锅包肉,99.4%,0.01,380,25,20,25
img-69-47223t2.jpg,锅包肉,95.1%,0.01,380,25,20,25
img-69-47270t1.jpg,锅包肉,100.0%,0.01,380,25,20,25
img-69-47270t2.jpg,锅包肉,99.9%,0.01,380,25,20,25
img-69-47307t1.jpg,青椒炒肉,95.7%,0.01,220,18,15,8
img-69-47307t2.jpg,青椒炒肉,56.5%,0.01,220,18,15,8
img-69-47848t1.jpg,锅包肉,71.3%,0.01,380,25,20,25
img-69-47848t2.jpg,炸鸡,36.7%,0.01,350,25,20,15
img-69-47855t1.jpg,锅包肉,72.2%,0.01,380,25,20,25
img-69-47855t2.jpg,锅包肉,94.0%,0.01,380,25,20,25
img-7-10265t1.jpg,印尼什锦饭,53.4%,0.01,350,15,12,45
img-7-10265t2.jpg,中式炒菜,93.1%,0.01,200,12,10,15
img-7-10701t1.jpg,肉酱盖饭,100.0%,0.01,600,26,20,75
img-7-10701t2.jpg,肉酱盖饭,100.0%,0.01,600,26,20,75
img-7-10884t1.jpg,肉酱盖饭,100.0%,0.01,600,26,20,75
img-7-10884t2.jpg,肉酱盖饭,99.1%,0.01,600,26,20,75
img-7-10898t1.jpg,肉酱盖饭,97.0%,0.01,600,26,20,75
img-7-10898t2.jpg,肉酱盖饭,87.9%,0.01,600,26,20,75
img-7-182961t1.jpg,肉酱盖饭,94.7%,0.01,600,26,20,75
img-7-182961t2.jpg,肉酱盖饭,99.9%,0.01,600,26,20,75
img-7-183024t1.jpg,肉酱盖饭,98.4%,0.01,600,26,20,75
img-7-183024t2.jpg,肉酱盖饭,98.4%,0.01,600,26,20,75
img-7-183080t1.jpg,肉酱盖饭,99.4%,0.01,600,26,20,75
img-7-183080t2.jpg,炒拉面,61.6%,0.01,400,15,18,45
img-7-183464t1.jpg,青椒炒肉,53.6%,0.01,220,18,15,8
img-7-183464t2.jpg,小炒牛肉,48.4%,0.01,280,25,18,8
img-7-183910t1.jpg,肉酱盖饭,98.0%,0.01,600,26,20,75
img-7-183910t2.jpg,肉酱盖饭,91.7%,0.01,600,26,20,75
img-7-184082t1.jpg,肉酱盖饭,99.9%,0.01,600,26,20,75
img-7-184082t2.jpg,肉酱盖饭,99.9%,0.01,600,26,20,75
img-7-9606t1.jpg,肉酱盖饭,90.7%,0.01,600,26,20,75
img-7-9606t2.jpg,肉酱盖饭,78.2%,0.01,600,26,20,75
img-70-37188t1.jpg,羊肉串,100.0%,0.01,250,20,18,2
img-70-37188t2.jpg,羊肉串,94.5%,0.01,250,20,18,2
img-70-37330t1.jpg,羊肉串,100.0%,0.01,250,20,18,2
img-70-37330t2.jpg,羊肉串,100.0%,0.01,250,20,18,2
img-70-37533t1.jpg,羊肉串,98.5%,0.01,250,20,18,2
img-70-37533t2.jpg,羊肉串,85.2%,0.01,250,20,18,2
img-70-37622t1.jpg,牛排,86.7%,0.01,300,35,18,0
img-70-37622t2.jpg,羊肉串,95.9%,0.01,250,20,18,2
img-70-38133t1.jpg,羊肉串,44.5%,0.01,250,20,18,2
img-70-38133t2.jpg,羊肉串,98.8%,0.01,250,20,18,2
img-70-48713t1.jpg,羊肉串,27.5%,0.01,250,20,18,2
img-70-48713t2.jpg,沙嗲,45.9%,0.01,200,20,12,5
img-70-48863t1.jpg,羊肉串,49.7%,0.01,250,20,18,2
img-70-48863t2.jpg,羊肉串,99.3%,0.01,250,20,18,2
img-70-53478t1.jpg,羊肉串,59.5%,0.01,250,20,18,2
img-70-53478t2.jpg,纳豆,74.0%,0.01,200,18,10,15
img-70-53698t1.jpg,羊肉串,99.3%,0.01,250,20,18,2
img-70-53698t2.jpg,西班牙海鲜饭,37.5%,0.01,500,30,20,50
img-71-170619t1.jpg,地三鲜,83.2%,0.01,180,4,10,20
img-71-170619t2.jpg,地三鲜,96.3%,0.01,180,4,10,20
img-71-170689t1.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-71-170689t2.jpg,地三鲜,99.4%,0.01,180,4,10,20
img-71-200814t1.jpg,地三鲜,99.9%,0.01,180,4,10,20
img-71-200814t2.jpg,地三鲜,96.4%,0.01,180,4,10,20
img-71-200826t1.jpg,地三鲜,99.9%,0.01,180,4,10,20
img-71-200826t2.jpg,地三鲜,99.8%,0.01,180,4,10,20
img-71-44659t1.jpg,地三鲜,99.9%,0.01,180,4,10,20
img-71-44659t2.jpg,地三鲜,77.7%,0.01,180,4,10,20
img-71-44836t1.jpg,地三鲜,96.8%,0.01,180,4,10,20
img-71-44836t2.jpg,地三鲜,96.4%,0.01,180,4,10,20
img-71-45519t1.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-71-45519t2.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-71-45640t1.jpg,红烧茄子,74.2%,0.01,180,5,10,20
img-71-45640t2.jpg,地三鲜,91.2%,0.01,180,4,10,20
img-71-45980t1.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-71-45980t2.jpg,地三鲜,99.2%,0.01,180,4,10,20
img-71-46035t1.jpg,地三鲜,99.9%,0.01,180,4,10,20
img-71-46035t2.jpg,地三鲜,99.9%,0.01,180,4,10,20
img-71-63771t1.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-71-63771t2.jpg,地三鲜,100.0%,0.01,180,4,10,20
img-72-114586t1.jpg,炒五花肉,75.5%,0.01,350,20,28,8
img-72-114586t2.jpg,炒五花肉,26.7%,0.01,350,20,28,8
img-72-114745t1.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-114745t2.jpg,北京烤鸭,99.9%,0.01,450,35,30,10
img-72-115919t1.jpg,北京烤鸭,96.7%,0.01,450,35,30,10
img-72-115919t2.jpg,北京烤鸭,85.0%,0.01,450,35,30,10
img-72-116486t1.jpg,北京烤鸭,67.9%,0.01,450,35,30,10
img-72-116486t2.jpg,西式风味盖饭,35.2%,0.01,500,25,20,55
img-72-116546t1.jpg,羊肉串,50.1%,0.01,250,20,18,2
img-72-116546t2.jpg,北京烤鸭,93.4%,0.01,450,35,30,10
img-72-116659t1.jpg,北京烤鸭,99.9%,0.01,450,35,30,10
img-72-116659t2.jpg,北京烤鸭,99.9%,0.01,450,35,30,10
img-72-155320t1.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-155320t2.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-155438t1.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-155438t2.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-155641t1.jpg,日式豚骨拉面,52.1%,0.01,600,35,25,60
img-72-155641t2.jpg,北京烤鸭,99.1%,0.01,450,35,30,10
img-72-155654t1.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-155654t2.jpg,北京烤鸭,99.6%,0.01,450,35,30,10
img-72-52423t1.jpg,北京烤鸭,100.0%,0.01,450,35,30,10
img-72-52423t2.jpg,北京烤鸭,92.3%,0.01,450,35,30,10
img-72-53388t1.jpg,北京烤鸭,62.8%,0.01,450,35,30,10
img-72-53388t2.jpg,北京烤鸭,99.9%,0.01,450,35,30,10
img-73-111491t1.jpg,白菜炖锅,41.1%,0.01,150,8,5,18
img-73-111491t2.jpg,白菜炖锅,41.1%,0.01,150,8,5,18
img-73-113419t1.jpg,白菜炖锅,100.0%,0.01,150,8,5,18
img-73-113419t2.jpg,白菜炖锅,100.0%,0.01,150,8,5,18
img-73-115330t1.jpg,八宝饭,73.8%,0.01,300,6,5,60
img-73-115330t2.jpg,白菜炖锅,99.1%,0.01,150,8,5,18
img-73-115481t1.jpg,日式丼饭,72.2%,0.01,550,30,20,50
img-73-115481t2.jpg,日式丼饭,72.2%,0.01,550,30,20,50
img-73-115822t1.jpg,白菜炖锅,75.5%,0.01,150,8,5,18
img-73-115822t2.jpg,白菜炖锅,83.7%,0.01,150,8,5,18
img-73-116124t1.jpg,白菜炖锅,99.9%,0.01,150,8,5,18
img-73-116124t2.jpg,白菜炖锅,98.5%,0.01,150,8,5,18
img-73-156213t1.jpg,白菜炖锅,94.1%,0.01,150,8,5,18
img-73-156213t2.jpg,白菜炖锅,67.5%,0.01,150,8,5,18
img-73-156328t1.jpg,白菜炖锅,99.9%,0.01,150,8,5,18
img-73-156328t2.jpg,白菜炖锅,99.9%,0.01,150,8,5,18
img-73-156466t1.jpg,咖喱面,32.1%,0.01,450,18,20,50
img-73-156466t2.jpg,白菜炖锅,94.4%,0.01,150,8,5,18
img-73-156479t1.jpg,牛肉汤面,93.7%,0.01,450,25,15,50
img-73-156479t2.jpg,牛肉汤面,84.8%,0.01,450,25,15,50
img-73-34480t1.jpg,烤鸡,63.8%,0.01,250,30,12,2
img-73-34480t2.jpg,白菜炖锅,100.0%,0.01,150,8,5,18
img-73-37010t1.jpg,白菜炖锅,49.1%,0.01,150,8,5,18
img-73-37010t2.jpg,日式天妇罗,57.0%,0.01,250,8,15,20
img-73-37752t1.jpg,白菜炖锅,100.0%,0.01,150,8,5,18
img-73-37752t2.jpg,白菜炖锅,100.0%,0.01,150,8,5,18
img-73-38739t1.jpg,番茄汤饭,36.8%,0.01,300,8,10,45
img-73-38739t2.jpg,白菜炖锅,97.7%,0.01,150,8,5,18
img-73-38813t1.jpg,白菜炖锅,86.8%,0.01,150,8,5,18
img-73-38813t2.jpg,青椒炒肉,51.4%,0.01,220,18,15,8
img-74-135575t1.jpg,东坡肉,97.0%,0.01,600,40,50,5
img-74-135575t2.jpg,东坡肉,97.0%,0.01,600,40,50,5
img-74-156826t1.jpg,东坡肉,99.9%,0.01,600,40,50,5
img-74-156826t2.jpg,东坡肉,91.7%,0.01,600,40,50,5
img-74-156881t1.jpg,东坡肉,100.0%,0.01,600,40,50,5
img-74-156881t2.jpg,东坡肉,100.0%,0.01,600,40,50,5
img-74-157389t1.jpg,东坡肉,99.3%,0.01,600,40,50,5
img-74-157389t2.jpg,东坡肉,99.9%,0.01,600,40,50,5
img-74-157486t1.jpg,东坡肉,99.9%,0.01,600,40,50,5
img-74-157486t2.jpg,东坡肉,50.3%,0.01,600,40,50,5
img-74-157662t1.jpg,东坡肉,98.5%,0.01,600,40,50,5
img-74-157662t2.jpg,东坡肉,98.5%,0.01,600,40,50,5
