图片名称,食物名称,置信度,识别耗时(秒),热量(kcal),蛋白质(g),脂肪(g),碳水化合物(g)
img-20-14627t2.jpg,风味吐司,100.0%,0.01,250,8,9,35
img-20-14718t1.jpg,中式点心,19.8%,0.01,250,4,10,35
img-20-14718t2.jpg,大米饭,27.2%,0.01,200,4,1,45
img-20-6958t1.jpg,炸春卷,39.8%,0.01,200,6,12,18
img-20-6958t2.jpg,吐司披萨,77.4%,0.01,280,12,10,35
img-200-13318t1.jpg,鸡蛋羹,99.3%,0.01,80,8,5,2
img-200-13318t2.jpg,鸡蛋羹,96.7%,0.01,80,8,5,2
img-200-14439t1.jpg,鸡蛋羹,100.0%,0.01,80,8,5,2
img-200-14439t2.jpg,鸡蛋羹,99.8%,0.01,80,8,5,2
img-200-5306t1.jpg,鸡蛋羹,98.4%,0.01,80,8,5,2
img-200-5306t2.jpg,鸡蛋羹,93.2%,0.01,80,8,5,2
img-200-5312t1.jpg,鸡蛋羹,85.6%,0.01,80,8,5,2
img-200-5312t2.jpg,鸡蛋羹,95.8%,0.01,80,8,5,2
img-200-5330t1.jpg,鸡蛋羹,99.9%,0.01,80,8,5,2
img-200-5330t2.jpg,鸡蛋羹,100.0%,0.01,80,8,5,2
img-200-5339t1.jpg,鸡蛋羹,96.0%,0.01,80,8,5,2
img-200-5339t2.jpg,鸡蛋羹,98.8%,0.01,80,8,5,2
img-200-5350t1.jpg,鸡蛋羹,100.0%,0.01,80,8,5,2
img-200-5350t2.jpg,鸡蛋羹,100.0%,0.01,80,8,5,2
img-200-5367t1.jpg,鸡蛋羹,91.8%,0.01,80,8,5,2
img-200-5367t2.jpg,鸡蛋羹,95.7%,0.01,80,8,5,2
img-200-5376t1.jpg,鸡蛋羹,76.2%,0.01,80,8,5,2
img-200-5376t2.jpg,鸡蛋羹,100.0%,0.01,80,8,5,2
img-201-15089t1.jpg,天妇罗,96.2%,0.01,250,8,15,20
img-201-15089t2.jpg,天妇罗,97.6%,0.01,250,8,15,20
img-201-5392t1.jpg,土豆沙拉,43.3%,0.01,150,4,8,15
img-201-5392t2.jpg,天妇罗,69.7%,0.01,250,8,15,20
img-201-5393t1.jpg,天妇罗,98.5%,0.01,250,8,15,20
img-201-5393t2.jpg,天妇罗盖饭,51.6%,0.01,600,25,25,65
img-201-5409t1.jpg,天妇罗,99.7%,0.01,250,8,15,20
img-201-5409t2.jpg,天妇罗,94.6%,0.01,250,8,15,20
img-201-5433t1.jpg,天妇罗,94.4%,0.01,250,8,15,20
img-201-5433t2.jpg,天妇罗,98.0%,0.01,250,8,15,20
img-201-5470t1.jpg,玉子烧,37.4%,0.01,150,12,10,5
img-201-5470t2.jpg,天妇罗,100.0%,0.01,250,8,15,20
img-201-5477t1.jpg,天妇罗,99.0%,0.01,250,8,15,20
img-201-5477t2.jpg,天妇罗,89.6%,0.01,250,8,15,20
img-202-10638t1.jpg,韩式炸鸡,99.6%,0.01,350,25,20,15
img-202-10638t2.jpg,韩式炸鸡,87.2%,0.01,350,25,20,15
img-202-11527t1.jpg,韩式炸鸡,34.7%,0.01,350,25,20,15
img-202-11527t2.jpg,韩式炸鸡,49.9%,0.01,350,25,20,15
img-202-14616t1.jpg,韩式炸鸡,99.0%,0.01,350,25,20,15
img-202-14616t2.jpg,韩式炸鸡,99.9%,0.01,350,25,20,15
img-202-5501t1.jpg,炸鸡块,82.6%,0.01,300,20,18,15
img-202-5501t2.jpg,韩式炸鸡,100.0%,0.01,350,25,20,15
img-202-5514t1.jpg,炒五花肉,47.1%,0.01,350,20,28,8
img-202-5514t2.jpg,炒五花肉,48.3%,0.01,350,20,28,8
img-202-5521t1.jpg,关东煮,51.1%,0.01,120,10,5,10
img-202-5521t2.jpg,日式烧鸟,72.7%,0.01,180,20,10,5
img-202-5534t1.jpg,韩式炸鸡,97.4%,0.01,350,25,20,15
img-202-5534t2.jpg,韩式炸鸡,99.8%,0.01,350,25,20,15
img-202-5544t1.jpg,韩式炸鸡,94.4%,0.01,350,25,20,15
img-202-5544t2.jpg,韩式炸鸡,96.0%,0.01,350,25,20,15
img-202-5557t1.jpg,炒莲藕,43.9%,0.01,120,3,5,18
img-202-5557t2.jpg,韩式炸鸡,99.0%,0.01,350,25,20,15
img-202-5578t1.jpg,韩式炸鸡,100.0%,0.01,350,25,20,15
img-202-5578t2.jpg,韩式炸鸡,100.0%,0.01,350,25,20,15
img-202-5581t1.jpg,韩式炸鸡,97.3%,0.01,350,25,20,15
img-202-5581t2.jpg,韩式炸鸡,98.0%,0.01,350,25,20,15
img-203-14526t1.jpg,炸猪排,62.4%,0.01,450,25,30,20
img-203-14526t2.jpg,生金枪鱼片,77.0%,0.01,150,30,3,0
img-203-14799t1.jpg,炸猪排,78.9%,0.01,450,25,30,20
img-203-14799t2.jpg,日式豚骨拉面,20.4%,0.01,600,35,25,60
img-203-14817t1.jpg,炸猪排,98.4%,0.01,450,25,30,20
img-203-14817t2.jpg,韩式炸鸡,47.9%,0.01,350,25,20,15
img-203-14890t1.jpg,照烧茄子,59.1%,0.01,150,5,8,18
img-203-14890t2.jpg,炸猪排,78.6%,0.01,450,25,30,20
img-203-15366t1.jpg,炸猪排,99.9%,0.01,450,25,30,20
img-203-15366t2.jpg,炸猪排,100.0%,0.01,450,25,30,20
img-203-15973t1.jpg,炸鸡排,62.7%,0.01,350,22,20,18
img-203-15973t2.jpg,炸鸡排,32.7%,0.01,350,22,20,18
img-203-5614t1.jpg,炸猪排,71.2%,0.01,450,25,30,20
img-203-5614t2.jpg,炸猪排,56.7%,0.01,450,25,30,20
img-203-5618t1.jpg,炸猪排,86.1%,0.01,450,25,30,20
img-203-5618t2.jpg,炸猪排,90.2%,0.01,450,25,30,20
img-203-5628t1.jpg,炸猪排,93.2%,0.01,450,25,30,20
img-203-5628t2.jpg,炸猪排,99.7%,0.01,450,25,30,20
img-203-5633t1.jpg,炸猪排,27.8%,0.01,450,25,30,20
img-203-5633t2.jpg,炸猪排,76.8%,0.01,450,25,30,20
img-203-5659t1.jpg,炸猪排,100.0%,0.01,450,25,30,20
img-203-5659t2.jpg,炸猪排,99.4%,0.01,450,25,30,20
img-203-7263t1.jpg,炸猪排,86.6%,0.01,450,25,30,20
img-203-7263t2.jpg,鱼糕棒,36.0%,0.01,180,10,8,15
img-203-9214t1.jpg,炸猪排,91.3%,0.01,450,25,30,20
img-203-9214t2.jpg,炸猪排,98.5%,0.01,450,25,30,20
img-204-15789t1.jpg,红烧鱼,42.1%,0.01,250,30,12,5
img-204-15789t2.jpg,红烧鱼,95.0%,0.01,250,30,12,5
img-204-5700t1.jpg,奶油蔬菜汤,70.3%,0.01,180,6,12,12
img-204-5700t2.jpg,红烧鱼,98.4%,0.01,250,30,12,5
img-204-5704t1.jpg,红烧鱼,33.3%,0.01,250,30,12,5
img-204-5704t2.jpg,印尼鸡肉粥,30.7%,0.01,200,15,8,20
img-204-5712t1.jpg,烤秋刀鱼,82.0%,0.01,180,25,8,2
img-204-5712t2.jpg,红烧鱼,72.2%,0.01,250,30,12,5
img-204-5714t1.jpg,红烧鱼,99.9%,0.01,250,30,12,5
img-204-5714t2.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5719t1.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5719t2.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5720t1.jpg,红烧鱼,81.9%,0.01,250,30,12,5
img-204-5720t2.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5722t1.jpg,红烧鱼,99.5%,0.01,250,30,12,5
img-204-5722t2.jpg,红烧鱼,65.3%,0.01,250,30,12,5
img-204-5734t1.jpg,红烧鱼,65.1%,0.01,250,30,12,5
img-204-5734t2.jpg,红烧鱼,99.5%,0.01,250,30,12,5
img-204-5739t1.jpg,红烧鱼,97.0%,0.01,250,30,12,5
img-204-5739t2.jpg,红烧鱼,53.1%,0.01,250,30,12,5
img-204-5747t1.jpg,风味凉拌菜,74.1%,0.01,90,3,5,8
img-204-5747t2.jpg,五花肉炒白菜,22.7%,0.01,380,18,28,12
img-204-5760t1.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5760t2.jpg,红烧鱼,100.0%,0.01,250,30,12,5
img-204-5765t1.jpg,红烧鱼,99.4%,0.01,250,30,12,5
img-204-5765t2.jpg,红烧鱼,99.9%,0.01,250,30,12,5
img-205-5798t1.jpg,清蒸鱼,100.0%,0.01,180,28,6,2
img-205-5798t2.jpg,清蒸鱼,97.9%,0.01,180,28,6,2
img-205-5806t1.jpg,清蒸鱼,100.0%,0.01,180,28,6,2
img-205-5806t2.jpg,清蒸鱼,99.9%,0.01,180,28,6,2
img-205-5808t1.jpg,清蒸鱼,99.5%,0.01,180,28,6,2
img-205-5808t2.jpg,清蒸鱼,93.0%,0.01,180,28,6,2
img-205-5811t1.jpg,清蒸鱼,100.0%,0.01,180,28,6,2
img-205-5811t2.jpg,清蒸鱼,97.4%,0.01,180,28,6,2
img-205-5815t1.jpg,清蒸鱼,95.2%,0.01,180,28,6,2
img-205-5815t2.jpg,清蒸鱼,98.5%,0.01,180,28,6,2
img-205-5833t1.jpg,清蒸鱼,96.0%,0.01,180,28,6,2
img-205-5833t2.jpg,清蒸鱼,100.0%,0.01,180,28,6,2
img-205-5837t1.jpg,石锅拌饭,58.6%,0.01,550,20,18,70
img-205-5837t2.jpg,清蒸鱼,60.0%,0.01,180,28,6,2
img-205-5847t1.jpg,清蒸鱼,86.4%,0.01,180,28,6,2
img-205-5847t2.jpg,清蒸鱼,94.8%,0.01,180,28,6,2
img-205-5856t1.jpg,清蒸鱼,99.9%,0.01,180,28,6,2
img-205-5856t2.jpg,清蒸鱼,99.9%,0.01,180,28,6,2
img-205-5857t1.jpg,清蒸鱼,100.0%,0.01,180,28,6,2
img-205-5857t2.jpg,红烧肉,57.4%,0.01,450,25,35,10
img-205-5868t1.jpg,清蒸鱼,64.6%,0.01,180,28,6,2
img-205-5868t2.jpg,烤鱼,91.6%,0.01,220,30,10,2
img-205-5870t1.jpg,清蒸鱼,80.5%,0.01,180,28,6,2
img-205-5870t2.jpg,清蒸鱼,44.5%,0.01,180,28,6,2
img-205-5878t1.jpg,清蒸鱼,92.8%,0.01,180,28,6,2
img-205-5878t2.jpg,清蒸鱼,93.7%,0.01,180,28,6,2
img-206-10732t1.jpg,土豆烧牛肉,99.3%,0.01,300,25,15,20
img-206-10732t2.jpg,土豆烧牛肉,99.9%,0.01,300,25,15,20
img-206-4337t1.jpg,土豆烧牛肉,99.3%,0.01,300,25,15,20
img-206-4337t2.jpg,土豆烧牛肉,99.1%,0.01,300,25,15,20
img-206-5891t1.jpg,土豆烧牛肉,97.9%,0.01,300,25,15,20
img-206-5891t2.jpg,土豆烧牛肉,99.8%,0.01,300,25,15,20
img-206-5892t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5892t2.jpg,土豆烧牛肉,99.9%,0.01,300,25,15,20
img-206-5894t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5894t2.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5900t1.jpg,土豆烧牛肉,98.7%,0.01,300,25,15,20
img-206-5900t2.jpg,土豆烧牛肉,98.5%,0.01,300,25,15,20
img-206-5905t1.jpg,土豆烧牛肉,99.8%,0.01,300,25,15,20
img-206-5905t2.jpg,土豆烧牛肉,99.7%,0.01,300,25,15,20
img-206-5919t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5919t2.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5920t1.jpg,土豆烧牛肉,99.7%,0.01,300,25,15,20
img-206-5920t2.jpg,土豆烧牛肉,99.7%,0.01,300,25,15,20
img-206-5922t1.jpg,土豆烧牛肉,93.4%,0.01,300,25,15,20
img-206-5922t2.jpg,土豆烧牛肉,57.8%,0.01,300,25,15,20
img-206-5952t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5952t2.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5959t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5959t2.jpg,土豆烧牛肉,99.1%,0.01,300,25,15,20
img-206-5967t1.jpg,土豆烧牛肉,98.9%,0.01,300,25,15,20
img-206-5967t2.jpg,土豆烧牛肉,49.5%,0.01,300,25,15,20
img-206-5970t1.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-206-5970t2.jpg,土豆烧牛肉,100.0%,0.01,300,25,15,20
img-207-13781t1.jpg,烤牛排,49.6%,0.01,300,35,18,0
img-207-13781t2.jpg,烤牛排,96.1%,0.02,300,35,18,0
img-207-13790t1.jpg,吉事果,82.6%,0.01,180,3,8,25
img-207-13790t2.jpg,手擀面,42.1%,0.01,300,10,5,55
img-207-15506t1.jpg,牛肉拉面,53.8%,0.01,500,25,15,60
img-207-15506t2.jpg,牛肉拉面,32.0%,0.01,500,25,15,60
img-207-6001t1.jpg,烤牛排,80.9%,0.01,300,35,18,0
img-207-6001t2.jpg,烤牛排,85.0%,0.01,300,35,18,0
img-207-6004t1.jpg,烤牛排,99.8%,0.01,300,35,18,0
img-207-6004t2.jpg,烤牛排,95.6%,0.01,300,35,18,0
img-207-6010t1.jpg,海苔,91.2%,0.01,35,6,1,5
img-207-6010t2.jpg,烤牛排,55.1%,0.01,300,35,18,0
img-207-6014t1.jpg,烤牛排,92.7%,0.01,300,35,18,0
img-207-6014t2.jpg,小炒牛肉,42.8%,0.01,280,25,18,8
img-207-6016t1.jpg,烤牛排,95.2%,0.01,300,35,18,0
img-207-6016t2.jpg,烤牛排,95.2%,0.01,300,35,18,0
img-207-6025t1.jpg,烤牛排,92.3%,0.01,300,35,18,0
img-207-6025t2.jpg,烤牛排,94.5%,0.01,300,35,18,0
img-207-6028t1.jpg,烤牛排,99.7%,0.01,300,35,18,0
img-207-6028t2.jpg,烤牛排,93.0%,0.01,300,35,18,0
img-207-6035t1.jpg,烤牛排,99.8%,0.01,300,35,18,0
img-207-6035t2.jpg,烤牛排,89.7%,0.01,300,35,18,0
img-207-6043t1.jpg,烤牛排,81.6%,0.01,300,35,18,0
img-207-6043t2.jpg,烤牛排,99.4%,0.01,300,35,18,0
img-207-6056t1.jpg,烤牛排,90.6%,0.01,300,35,18,0
img-207-6056t2.jpg,烤牛排,86.9%,0.01,300,35,18,0
img-207-6066t1.jpg,烤牛排,44.2%,0.01,300,35,18,0
img-207-6066t2.jpg,烤牛排,60.4%,0.01,300,35,18,0
img-207-6076t1.jpg,烤牛排,95.6%,0.01,300,35,18,0
img-207-6076t2.jpg,东坡肉,59.3%,0.01,600,40,50,5
img-207-6077t1.jpg,牛排,49.6%,0.01,300,35,18,0
img-207-6077t2.jpg,什锦炒饭,44.7%,0.01,420,15,12,60
img-207-6085t1.jpg,烤牛排,59.5%,0.01,300,35,18,0
img-207-6085t2.jpg,炸肉饼,49.7%,0.01,280,15,18,20
img-208-6092t1.jpg,牛排,100.0%,0.01,300,35,18,0
img-208-6092t2.jpg,牛肉炖菜,24.6%,0.01,280,25,15,12
img-208-6096t1.jpg,寿喜烧,42.3%,0.01,400,30,25,15
img-208-6096t2.jpg,牛排,86.9%,0.01,300,35,18,0
img-208-6109t1.jpg,叉烧盖饭,81.8%,0.01,600,30,25,60
img-208-6109t2.jpg,叉烧盖饭,55.1%,0.01,600,30,25,60
img-208-6111t1.jpg,牛排,99.9%,0.01,300,35,18,0
img-208-6111t2.jpg,牛排,99.9%,0.01,300,35,18,0
img-208-6112t1.jpg,牛肉拉面,41.9%,0.01,500,25,15,60
img-208-6112t2.jpg,牛排,49.1%,0.01,300,35,18,0
img-208-6117t1.jpg,牛排,89.2%,0.01,300,35,18,0
img-208-6117t2.jpg,牛排,100.0%,0.01,300,35,18,0
img-208-6133t1.jpg,牛排,66.3%,0.01,300,35,18,0
img-208-6133t2.jpg,牛排,99.2%,0.01,300,35,18,0
img-208-6144t1.jpg,牛排,99.8%,0.01,300,35,18,0
img-208-6144t2.jpg,牛排,99.8%,0.01,300,35,18,0
img-208-6168t1.jpg,牛排,99.7%,0.01,300,35,18,0
img-208-6168t2.jpg,牛排,98.7%,0.01,300,35,18,0
img-208-6172t1.jpg,牛排,99.4%,0.01,300,35,18,0
img-208-6172t2.jpg,牛排,70.9%,0.01,300,35,18,0
img-208-6179t1.jpg,炸鸡排,39.9%,0.01,350,22,20,18
img-208-6179t2.jpg,牛排,78.5%,0.01,300,35,18,0
img-209-6220t1.jpg,烤鱼,54.3%,0.01,220,30,10,2
img-209-6220t2.jpg,羊肉串,37.7%,0.01,250,20,18,2
img-209-6224t1.jpg,烤鱼,99.2%,0.01,220,30,10,2
img-209-6224t2.jpg,烤鱼,93.7%,0.01,220,30,10,2
img-209-6235t1.jpg,海鲜炒饭,54.3%,0.01,400,20,15,45
img-209-6235t2.jpg,披萨,72.9%,0.01,300,15,12,35
img-209-6243t1.jpg,烤鱼,96.9%,0.01,220,30,10,2
img-209-6243t2.jpg,烤鱼,93.6%,0.01,220,30,10,2
img-209-6246t1.jpg,烤鱼,97.9%,0.01,220,30,10,2
img-209-6246t2.jpg,烤鱼,100.0%,0.01,220,30,10,2
img-209-6285t1.jpg,烤鱼,100.0%,0.01,220,30,10,2
img-209-6285t2.jpg,烤鱼,100.0%,0.01,220,30,10,2
img-209-6288t1.jpg,烤鱼,82.0%,0.01,220,30,10,2
img-209-6288t2.jpg,烤鱼,99.7%,0.01,220,30,10,2
img-21-130682t1.jpg,草莓蛋糕,99.6%,0.01,280,4,15,32
img-21-130682t2.jpg,草莓蛋糕,55.7%,0.01,280,4,15,32
img-21-15482t1.jpg,中式甜品,76.3%,0.01,280,4,10,45
img-21-15482t2.jpg,草莓蛋糕,99.8%,0.01,280,4,15,32
img-21-17114t1.jpg,草莓蛋糕,96.6%,0.01,280,4,15,32
img-21-17114t2.jpg,热狗面包,19.2%,0.01,280,10,12,32
img-21-18035t1.jpg,草莓蛋糕,68.9%,0.01,280,4,15,32
img-21-18035t2.jpg,草莓蛋糕,99.4%,0.01,280,4,15,32
img-21-18487t1.jpg,草莓蛋糕,100.0%,0.01,280,4,15,32
img-21-18487t2.jpg,草莓蛋糕,100.0%,0.01,280,4,15,32
img-21-33722t1.jpg,草莓蛋糕,100.0%,0.01,280,4,15,32
img-21-33722t2.jpg,草莓蛋糕,99.9%,0.01,280,4,15,32
img-21-33733t1.jpg,草莓蛋糕,100.0%,0.01,280,4,15,32
img-21-33733t2.jpg,草莓蛋糕,99.6%,0.01,280,4,15,32
img-21-33769t1.jpg,草莓蛋糕,100.0%,0.01,280,4,15,32
img-21-33769t2.jpg,草莓蛋糕,98.2%,0.01,280,4,15,32
img-21-79525t1.jpg,草莓蛋糕,99.8%,0.01,280,4,15,32
img-21-79525t2.jpg,草莓蛋糕,99.9%,0.01,280,4,15,32
img-21-79620t1.jpg,草莓蛋糕,51.1%,0.01,280,4,15,32
img-21-79620t2.jpg,草莓蛋糕,89.8%,0.01,280,4,15,32
img-210-13752t1.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-13752t2.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-14023t1.jpg,煎猪排,94.0%,0.01,320,30,20,5
img-210-14023t2.jpg,煎猪排,97.2%,0.01,320,30,20,5
img-210-14909t1.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-14909t2.jpg,煎猪排,99.4%,0.01,320,30,20,5
img-210-15165t1.jpg,煎猪排,99.9%,0.01,320,30,20,5
img-210-15165t2.jpg,煎猪排,99.9%,0.01,320,30,20,5
img-210-16237t1.jpg,煎猪排,99.5%,0.01,320,30,20,5
img-210-16237t2.jpg,麻婆豆腐,68.2%,0.01,200,12,12,10
img-210-6289t1.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6289t2.jpg,煎猪排,99.8%,0.01,320,30,20,5
img-210-6308t1.jpg,煎猪排,75.3%,0.01,320,30,20,5
img-210-6308t2.jpg,煎猪排,81.2%,0.01,320,30,20,5
img-210-6316t1.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6316t2.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6324t1.jpg,煎猪排,99.8%,0.01,320,30,20,5
img-210-6324t2.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6340t1.jpg,煎猪排,52.6%,0.01,320,30,20,5
img-210-6340t2.jpg,意大利烩饭,95.5%,0.01,400,14,16,50
img-210-6349t1.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6349t2.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-210-6351t1.jpg,煎猪排,82.1%,0.01,320,30,20,5
img-210-6351t2.jpg,煎猪排,94.9%,0.01,320,30,20,5
img-210-6373t1.jpg,煎猪排,71.0%,0.01,320,30,20,5
img-210-6373t2.jpg,煎猪排,99.9%,0.01,320,30,20,5
img-210-6388t1.jpg,煎猪排,99.9%,0.01,320,30,20,5
img-210-6388t2.jpg,煎猪排,100.0%,0.01,320,30,20,5
img-211-11188t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-11188t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-15393t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-15393t2.jpg,麻婆豆腐,99.9%,0.01,200,12,12,10
img-211-15683t1.jpg,麻婆豆腐,99.2%,0.01,200,12,12,10
img-211-15683t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6407t1.jpg,麻婆豆腐,99.8%,0.01,200,12,12,10
img-211-6407t2.jpg,麻婆豆腐,93.5%,0.01,200,12,12,10
img-211-6417t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6417t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6418t1.jpg,麻婆豆腐,87.8%,0.01,200,12,12,10
img-211-6418t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6432t1.jpg,麻婆豆腐,78.4%,0.01,200,12,12,10
img-211-6432t2.jpg,宫保鸡丁,49.6%,0.01,350,25,18,20
img-211-6440t1.jpg,麻婆豆腐,99.9%,0.01,200,12,12,10
img-211-6440t2.jpg,麻婆豆腐,99.8%,0.01,200,12,12,10
img-211-6446t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6446t2.jpg,麻婆豆腐,60.7%,0.01,200,12,12,10
img-211-6459t1.jpg,麻婆豆腐,95.5%,0.01,200,12,12,10
img-211-6459t2.jpg,麻婆豆腐,84.9%,0.01,200,12,12,10
img-211-6463t1.jpg,麻婆豆腐,96.6%,0.01,200,12,12,10
img-211-6463t2.jpg,麻婆豆腐,89.6%,0.01,200,12,12,10
img-211-6470t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6470t2.jpg,麻婆豆腐,85.9%,0.01,200,12,12,10
img-211-6482t1.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6482t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-211-6483t1.jpg,麻婆豆腐,58.8%,0.01,200,12,12,10
img-211-6483t2.jpg,麻婆豆腐,100.0%,0.01,200,12,12,10
img-212-15269t1.jpg,布朗尼,68.0%,0.01,400,6,25,45
img-212-15269t2.jpg,日式烧鸟,96.6%,0.01,180,20,10,5
img-212-6490t1.jpg,日式烧鸟,100.0%,0.01,180,20,10,5
img-212-6490t2.jpg,日式烧鸟,99.0%,0.01,180,20,10,5
img-212-6495t1.jpg,日式烧鸟,99.6%,0.01,180,20,10,5
img-212-6495t2.jpg,日式烧鸟,100.0%,0.01,180,20,10,5
img-212-6497t1.jpg,日式烧鸟,99.7%,0.01,180,20,10,5
img-212-6497t2.jpg,日式烧鸟,99.0%,0.01,180,20,10,5
img-212-6507t1.jpg,白菜炖锅,54.9%,0.01,150,8,5,18
img-212-6507t2.jpg,日式烧鸟,99.0%,0.01,180,20,10,5
img-212-6512t1.jpg,日式烧鸟,99.7%,0.01,180,20,10,5
img-212-6512t2.jpg,日式烧鸟,99.9%,0.01,180,20,10,5
img-212-6514t1.jpg,日式烧鸟,91.1%,0.01,180,20,10,5
img-212-6514t2.jpg,日式烧鸟,99.7%,0.01,180,20,10,5
img-212-6519t1.jpg,日式烧鸟,98.6%,0.01,180,20,10,5
img-212-6519t2.jpg,日式烧鸟,99.8%,0.01,180,20,10,5
img-212-6542t1.jpg,日式烧鸟,99.8%,0.01,180,20,10,5
img-212-6542t2.jpg,日式烧鸟,98.7%,0.01,180,20,10,5
img-212-6554t1.jpg,日式烧鸟,94.6%,0.01,180,20,10,5
img-212-6554t2.jpg,日式烧鸟,99.0%,0.01,180,20,10,5
img-212-6557t1.jpg,日式烧鸟,95.9%,0.01,180,20,10,5
img-212-6557t2.jpg,日式烧鸟,100.0%,0.01,180,20,10,5
img-212-6573t1.jpg,日式烧鸟,99.9%,0.01,180,20,10,5
img-212-6573t2.jpg,日式烧鸟,100.0%,0.01,180,20,10,5
img-212-6581t1.jpg,日式烧鸟,89.1%,0.01,180,20,10,5
img-212-6581t2.jpg,日式烧鸟,98.8%,0.01,180,20,10,5
img-213-6591t1.jpg,菜包肉,95.4%,0.01,280,25,18,8
img-213-6591t2.jpg,菜包肉,87.8%,0.01,280,25,18,8
img-213-6602t1.jpg,臭豆腐,46.4%,0.01,250,12,18,10
img-213-6602t2.jpg,菜包肉,99.9%,0.01,280,25,18,8
img-213-6612t1.jpg,土豆沙拉,39.2%,0.01,150,4,8,15
img-213-6612t2.jpg,土豆沙拉,71.1%,0.01,150,4,8,15
img-213-6622t1.jpg,炖排骨,93.7%,0.01,300,25,20,10
img-213-6622t2.jpg,菜包肉,57.6%,0.01,280,25,18,8
img-213-6642t1.jpg,炖豆腐,84.6%,0.01,150,12,8,10
img-213-6642t2.jpg,炖豆腐,55.3%,0.02,150,12,8,10
img-213-6655t1.jpg,菜包肉,61.1%,0.01,280,25,18,8
img-213-6655t2.jpg,菜包肉,98.9%,0.01,280,25,18,8
img-213-6659t1.jpg,咖喱海鲜汤,84.4%,0.01,200,15,10,15
img-213-6659t2.jpg,咖喱海鲜汤,62.9%,0.01,200,15,10,15
img-213-6673t1.jpg,菜包肉,99.9%,0.01,280,25,18,8
img-213-6673t2.jpg,奶油蔬菜汤,50.5%,0.01,180,6,12,12
img-214-14925t1.jpg,玉子烧,54.5%,0.01,150,12,10,5
img-214-14925t2.jpg,玉子烧,71.5%,0.01,150,12,10,5
img-214-31t1.jpg,玉子烧,83.1%,0.01,150,12,10,5
img-214-31t2.jpg,鸡蛋羹,68.2%,0.01,80,8,5,2
img-214-6701t1.jpg,玉子烧,72.2%,0.01,150,12,10,5
img-214-6701t2.jpg,玉子烧,62.5%,0.01,150,12,10,5
img-214-6709t1.jpg,玉子烧,85.7%,0.01,150,12,10,5
img-214-6709t2.jpg,玉子烧,99.9%,0.01,150,12,10,5
img-214-6734t1.jpg,玉子烧,82.2%,0.01,150,12,10,5
img-214-6734t2.jpg,玉子烧,90.1%,0.01,150,12,10,5
img-214-6737t1.jpg,肉馅卷饼,87.9%,0.01,280,15,15,25
img-214-6737t2.jpg,玉子烧,78.7%,0.01,150,12,10,5
img-214-6742t1.jpg,日式烧肉,19.3%,0.01,350,30,25,8
img-214-6742t2.jpg,烤秋刀鱼,37.8%,0.01,180,25,8,2
img-214-6745t1.jpg,玉子烧,40.4%,0.01,150,12,10,5
img-214-6745t2.jpg,天妇罗盖饭,58.3%,0.01,600,25,25,65
img-214-6757t1.jpg,萝卜糕,26.5%,0.01,180,3,8,25
img-214-6757t2.jpg,炒饭,40.2%,0.01,400,12,15,55
img-214-6767t1.jpg,玉子烧,99.1%,0.01,150,12,10,5
